datetime,elapsed_seconds,event_sink_busy,event_sink_in_rate,event_sink_out_rate,feature_busy,feature_in_rate,feature_out_rate,filter_busy,filter_in_rate,filter_out_rate,grid_busy,grid_in_rate,grid_out_rate,grid_sink_busy,grid_sink_in_rate,grid_sink_out_rate,job_id,p_event_sink,p_feature,p_filter,p_grid,p_grid_sink,p_signal,p_source,phase_name,run_id,sample_index,signal_busy,signal_in_rate,signal_out_rate,source_busy,source_in_rate,source_out_rate,target_rate,timestamp
2026-03-29 18:42:03,0.0,0.0,1034.55,0.0,0.0,1071.1333333333332,1071.1333333333332,0.067,1291.9,1291.9,0.0,1068.95,47.9,0.0,45.56666666666667,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,0,0.021666666666666667,1063.1833333333334,1063.1833333333334,nan,0.0,1302.5,2000,1774780923.763098
2026-03-29 18:42:13,10.0,0.0,1328.1,0.0,0.0,1366.0666666666666,1366.0666666666666,0.067,1291.9,1291.9,0.0,1362.2166666666667,62.31666666666667,0.0,59.96666666666667,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,1,0.021666666666666667,1063.1833333333334,1063.1833333333334,nan,0.0,1302.5,2000,1774780933.75447
2026-03-29 18:42:23,20.0,0.038,1624.1833333333334,0.0,0.006,1661.5,1661.5,0.073,1620.1,1620.1,0.003,1657.6166666666668,77.6,0.0,75.25,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,2,0.028666666666666667,1357.0666666666666,1357.0666666666666,nan,0.0,1630.9333333333334,2000,1774780943.7515118
2026-03-29 18:42:33,30.0,0.065,1918.2166666666667,0.0,0.0105,1955.7833333333333,1955.7833333333333,0.13533333333333333,2275.9666666666667,2275.9666666666667,0.006,1951.8666666666666,92.61666666666667,0.0,90.26666666666667,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,3,0.08933333333333333,1947.2333333333336,1947.2333333333336,nan,0.0,2203.8,2000,1774780953.7543828
2026-03-29 18:42:43,40.0,0.008,1770.2,0.0,0.007,1768.6333333333332,1768.6333333333332,0.10533333333333333,1967.45,1967.45,0.003,1769.3833333333332,89.16666666666667,0.0,89.16666666666667,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,4,0.06433333333333333,1768.8666666666668,1768.8666666666668,nan,0.0,1968.3,2000,1774780963.767107
2026-03-29 18:42:53,50.0,0.007,1763.0166666666667,0.0,0.006,1762.7666666666669,1762.7666666666669,0.104,1956.9666666666667,1956.9666666666667,0.0015,1761.35,89.48333333333333,0.0,88.7,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,5,0.063,1762.1,1762.1166666666663,nan,0.0,1968.3,2000,1774780973.7532866
2026-03-29 18:43:03,60.0,0.007,1763.0166666666667,0.0,0.006,1762.7666666666669,1762.7666666666669,0.10333333333333333,1956.9666666666667,1956.9666666666667,0.0015,1761.35,89.48333333333333,0.0,88.7,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,6,0.063,1762.1,1762.1166666666663,nan,0.0,1956.1833333333334,2000,1774780983.751086
2026-03-29 18:43:13,70.0,0.008,1755.8833333333334,0.0,0.006,1758.1,1758.1,0.10333333333333333,1954.05,1954.05,0.0025,1757.35,89.1,0.0,89.08333333333333,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,7,0.06266666666666666,1759.2833333333333,1759.2833333333333,nan,0.0,1954.5833333333333,2000,1774780993.752895
2026-03-29 18:43:23,80.0,0.008,1755.8833333333334,0.0,0.0055,1755.8666666666668,1755.8666666666668,0.104,1949.1166666666668,1949.1166666666668,0.0025,1758.5833333333335,89.3,0.0,90.08333333333333,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,8,0.063,1756.7333333333331,1756.7333333333331,nan,0.0,1949.0,2000,1774781003.75697
2026-03-29 18:43:33,90.0,0.007,1756.6833333333334,0.0,0.0055,1755.8000000000002,1755.8000000000002,0.10433333333333333,1950.4666666666667,1950.4833333333333,0.0025,1758.9,89.5,0.0,90.28333333333333,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,9,0.063,1756.2666666666669,1756.2666666666669,nan,0.0,1949.75,2000,1774781013.7539296
2026-03-29 18:43:43,100.0,0.007,1756.3833333333334,0.0,0.0055,1756.1666666666665,1756.1666666666665,0.10533333333333333,1948.4166666666665,1948.4166666666665,0.003,1757.6833333333334,89.03333333333333,0.0,89.03333333333333,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,10,0.064,1756.1833333333334,1756.1833333333334,nan,0.0,1949.9666666666667,2000,1774781023.7536051
2026-03-29 18:43:53,110.0,0.006,1766.1,0.0,0.0045,1757.7166666666667,1757.7166666666667,0.10366666666666667,1950.6666666666667,1950.6666666666667,0.003,1762.55,89.68333333333334,0.0,89.95,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,11,0.063,1757.4666666666667,1757.4666666666667,nan,0.0,1950.0,2000,1774781033.7546523
2026-03-29 18:44:03,120.0,0.006,1766.1,0.0,0.0055,1765.5166666666667,1765.5166666666667,0.10433333333333333,1961.1833333333334,1961.1833333333334,0.0025,1764.8,89.95,0.0,89.95,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,12,0.064,1766.2,1766.2,nan,0.0,1962.15,2000,1774781043.750869
2026-03-29 18:44:13,130.0,0.006,1769.4333333333334,0.0,0.005,1770.7166666666667,1770.7166666666667,0.10433333333333333,1964.9499999999998,1964.9499999999998,0.002,1769.9333333333334,90.45,0.0,90.45,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,13,0.06333333333333334,1769.4666666666665,1769.4666666666665,nan,0.0,1963.7333333333333,2000,1774781053.751659
2026-03-29 18:44:23,140.0,0.006,1770.4333333333334,0.0,0.007,1771.3000000000002,1771.3000000000002,0.10333333333333333,1967.4499999999998,1967.4499999999998,0.003,1772.4833333333333,90.48333333333333,0.0,90.48333333333333,0.0,eee95bed96717be44a14d82ffe0df47a,1,2,3,2,1,3,4,low_phase,E3_run01_20260329_184104,14,0.06366666666666666,1772.0833333333335,1772.0833333333335,nan,0.0,1968.2666666666667,2000,1774781063.7495599
2026-03-29 18:44:33,150.0,0.208,72.46666666666667,0.0,0.155,72.46666666666667,72.46666666666667,nan,0.0,0.0,0.103,72.46666666666667,0.0,0.154,0.0,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,15,0.3215,73.11666666666667,73.11666666666667,nan,0.0,0.0,2000,1774781073.7628756
2026-03-29 18:44:43,160.0,0.108,411.26666666666665,0.0,0.155,411.56666666666666,411.56666666666666,0.606,134.85,134.85,0.066,411.26666666666665,1.9333333333333333,0.045,1.9333333333333333,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,16,0.3215,73.11666666666667,73.11666666666667,nan,0.0,145.73333333333335,2000,1774781083.754162
2026-03-29 18:44:53,170.0,0.081,748.3666666666667,0.0,0.115,411.56666666666666,411.56666666666666,0.8205,780.3,780.3,0.066,411.26666666666665,1.9333333333333333,0.045,4.0,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,17,0.377,413.35,413.35,nan,0.0,791.3333333333333,2000,1774781093.7524166
2026-03-29 18:45:03,180.0,0.081,748.3666666666667,0.0,0.091,749.55,749.55,0.863,1620.2666666666667,1620.2666666666667,0.056,748.3666666666667,4.0,0.029,4.0,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,18,0.389,749.6500000000001,749.6500000000001,nan,0.0,1631.5,2000,1774781103.7553558
2026-03-29 18:45:13,190.0,0.059,1429.5666666666666,0.0,0.084,1430.65,1430.65,0.887,2443.05,2443.05,0.04,1429.7333333333333,5.466666666666667,0.0,5.466666666666667,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,19,0.396,1082.1833333333334,1082.1833333333334,nan,0.0,2454.2,2000,1774781113.7516532
2026-03-29 18:45:23,200.0,0.055,1795.5,0.0,0.077,1430.65,1430.65,0.8995,3319.85,3319.85,0.04,1795.5,5.8,0.0,5.8,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,20,0.392,1431.8166666666666,1431.8166666666666,nan,0.0,3329.7833333333338,2000,1774781123.7526
2026-03-29 18:45:33,210.0,0.055,1795.5,0.0,0.074,1796.9166666666667,1796.9166666666667,0.903,4222.266666666666,4222.266666666666,0.037,1795.5,5.8,0.0,5.8,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,21,0.3925,1797.7666666666667,1797.7666666666667,nan,0.0,4232.15,2000,1774781133.7515733
2026-03-29 18:45:43,220.0,0.032,2102.4,0.0,0.069,2087.1833333333334,2087.1833333333334,0.934,5003.833333333333,5003.833333333333,0.028,2085.6,6.0,0.0,4.333333333333333,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,22,0.403,2088.116666666667,2088.116666666667,nan,0.0,5002.416666666666,2000,1774781143.7516124
2026-03-29 18:45:53,230.0,0.032,2111.366666666667,0.0,0.063,2104.4,2104.4,0.9335,5258.683333333333,5258.683333333333,0.024,2102.4166666666665,4.333333333333333,0.0,4.333333333333333,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,23,0.402,2104.4833333333336,2104.4833333333336,nan,0.0,5259.0,2000,1774781153.7519636
2026-03-29 18:46:03,240.0,0.032,2111.366666666667,0.0,0.064,2112.616666666667,2112.616666666667,0.9205,5302.933333333333,5302.933333333333,0.019,2110.5833333333335,3.316666666666667,0.0,3.316666666666667,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,24,0.3905,2113.7166666666667,2113.7166666666667,nan,0.0,5295.766666666666,2000,1774781163.7521782
2026-03-29 18:46:13,250.0,0.027,2127.1,0.0,0.059,2125.9333333333334,2125.9333333333334,0.887,5331.4,5331.4,0.017,2127.0833333333335,10.816666666666666,0.0,10.816666666666666,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,25,0.3695,2127.383333333333,2127.383333333333,nan,0.0,5323.866666666667,2000,1774781173.7512565
2026-03-29 18:46:23,260.0,0.028,2119.3,0.0,0.056,2120.15,2120.15,0.8545,5297.766666666666,5297.766666666666,0.018,2117.25,20.216666666666665,0.0,20.216666666666665,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,26,0.3525,2121.15,2121.15,nan,0.0,5291.383333333333,2000,1774781183.7529323
2026-03-29 18:46:33,270.0,0.024,2095.3333333333335,0.0,0.052,2095.616666666667,2095.616666666667,0.8215,5235.383333333333,5235.383333333333,0.015,2095.3166666666666,29.6,0.0,29.266666666666666,0.0,0856998fd15d4412045c1e5f545c4ff5,1,1,2,1,1,2,3,low_phase,E3_run01_20260329_184104,27,0.3305,2095.55,2095.55,nan,0.0,5228.0666666666675,2000,1774781193.752601
