datetime,elapsed_seconds,event_sink_busy,event_sink_in_rate,event_sink_out_rate,feature_busy,feature_in_rate,feature_out_rate,filter_busy,filter_in_rate,filter_out_rate,grid_busy,grid_in_rate,grid_out_rate,grid_sink_busy,grid_sink_in_rate,grid_sink_out_rate,job_id,p_event_sink,p_feature,p_filter,p_grid,p_grid_sink,p_signal,p_source,phase_name,run_id,sample_index,signal_busy,signal_in_rate,signal_out_rate,source_busy,source_in_rate,source_out_rate,target_rate,timestamp
2026-03-29 18:05:23,220.0,0.505,5088.65,0.0,0.046,5076.716666666667,5076.716666666667,0.8445,5779.950000000001,5779.950000000001,0.0335,5072.15,244.18333333333334,0.0,244.78333333333333,0.0,8c9e4d1b2c5ada6e472ca4479aa28d4e,1,2,2,2,1,2,2,恒定高负载,E1_run01_20260329_180041,22,0.581,5073.666666666666,5073.683333333333,nan,0.0,5780.35,6000,1774778723.2492077
2026-03-29 18:05:33,230.0,0.52,5000.533333333334,0.0,0.0455,4941.15,4941.15,0.8635,5694.466666666667,5694.466666666667,0.034,4941.45,241.75,0.0,241.33333333333334,0.0,8c9e4d1b2c5ada6e472ca4479aa28d4e,1,2,2,2,1,2,2,恒定高负载,E1_run01_20260329_180041,23,0.5895,4937.616666666667,4937.616666666667,nan,0.0,5698.433333333333,6000,1774778733.2788363
2026-03-29 18:05:43,240.0,0.572,4442.133333333333,0.0,0.0545,4501.933333333333,4501.933333333333,0.8695,5306.533333333333,5306.533333333333,0.0355,4506.016666666666,226.14999999999998,0.0,226.15,0.0,8c9e4d1b2c5ada6e472ca4479aa28d4e,1,2,2,2,1,2,2,恒定高负载,E1_run01_20260329_180041,24,0.591,4503.166666666666,4503.166666666666,nan,0.0,5309.433333333333,6000,1774778743.229974
2026-03-29 18:05:53,250.0,1.0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,25,1.0,0.0,0.0,1.0,0.0,0.0,6000,1774778753.253572
2026-03-29 18:06:03,260.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,26,nan,0.0,0.0,nan,0.0,0.0,6000,1774778763.2301552
2026-03-29 18:06:13,270.0,0.0965,96.43333333333334,0.0,0.496,7.9,7.9,0.4995,26.966666666666665,26.966666666666665,0.0,6.1,0.0,0.0715,0.0,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,27,0.05725,2.7666666666666666,2.75,nan,0.0,39.91666666666667,6000,1774778773.2315845
2026-03-29 18:06:23,280.0,0.242,347.23333333333335,0.0,0.457,250.65,250.65,0.4665,315.26666666666665,315.23333333333335,0.14,250.65,0.0,0.0115,0.0,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,28,0.206,228.18333333333334,228.18333333333334,nan,0.0,308.75,6000,1774778783.2268467
2026-03-29 18:06:33,290.0,0.1475,696.3,0.0,0.321,496.8833333333333,496.8833333333333,0.36475,704.0333333333333,704.0333333333333,0.074,710.65,2.966666666666667,0.0,2.8833333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,29,0.156,480.5333333333333,480.5333333333333,nan,0.0,708.7666666666668,6000,1774778793.2324395
2026-03-29 18:06:43,300.0,0.142,775.1666666666667,0.0,0.255,712.2333333333333,712.2333333333333,0.33475,1226.2166666666667,1226.2166666666667,0.074,710.65,2.966666666666667,0.0,2.8833333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,30,0.1275,699.05,699.05,nan,0.0,1227.4333333333334,6000,1774778803.2285385
2026-03-29 18:06:53,310.0,0.1105,920.0833333333333,0.0,0.213,869.7166666666667,869.7166666666667,0.3175,1808.0,1808.0,0.062,868.85,3.566666666666667,0.0,4.0,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,31,0.1105,857.5666666666667,857.5666666666667,nan,0.0,1819.2999999999997,6000,1774778813.23002
2026-03-29 18:07:03,320.0,0.1035,1041.5333333333333,0.0,0.184,991.6666666666666,991.6666666666666,0.311,2499.2499999999995,2499.2499999999995,0.051,991.0,5.016666666666667,0.0,5.483333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,32,0.096,982.1833333333333,982.1833333333333,nan,0.0,2505.3,6000,1774778823.2305443
2026-03-29 18:07:13,330.0,0.024,1003.0166666666667,0.0,0.137,1107.05,1107.05,0.30325,3258.7166666666667,3258.7166666666667,0.048,1108.65,6.05,0.0,6.383333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,33,0.1045,1102.3333333333333,1102.35,nan,0.0,3248.3166666666666,6000,1774778833.2317386
2026-03-29 18:07:23,340.0,0.024,1003.0166666666667,0.0,0.071,975.6,975.6,0.268,3674.7333333333336,3674.75,0.01,974.3,6.416666666666667,0.0,6.383333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,34,0.06225,988.2,988.2166666666667,nan,0.0,3686.816666666667,6000,1774778843.2268934
2026-03-29 18:07:33,350.0,0.0005,860.4,0.0,0.059,851.8166666666667,851.8166666666667,0.27025,4057.1,4057.1,0.003,853.5,5.383333333333334,0.0,5.216666666666667,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,35,0.04875,857.8333333333333,857.8333333333333,nan,0.0,4056.2666666666664,6000,1774778853.2283053
2026-03-29 18:07:43,360.0,0.0,747.3666666666667,0.0,0.051,763.95,763.95,0.2725,4357.05,4357.05,0.002,765.2666666666667,4.933333333333334,0.0,4.983333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,36,0.04225,767.3499999999999,767.3499999999999,nan,0.0,4364.266666666666,6000,1774778863.2249508
2026-03-29 18:07:53,370.0,0.0,723.7166666666667,0.0,0.05,719.8,719.8,0.2735,4482.400000000001,4482.400000000001,0.001,720.0666666666667,4.683333333333334,0.0,4.483333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,37,0.03775,722.8333333333334,722.8333333333334,nan,0.0,4473.133333333333,6000,1774778873.2312732
2026-03-29 18:08:03,380.0,0.0,728.0833333333333,0.0,0.048,728.1166666666667,728.1166666666667,0.27275,4602.866666666667,4602.866666666667,0.0,728.7833333333333,3.8,0.0,4.05,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,38,0.0365,727.6666666666667,727.6666666666667,nan,0.0,4606.183333333333,6000,1774778883.230256
2026-03-29 18:08:13,390.0,0.0015,783.2,0.0,0.044,731.2166666666667,731.2166666666667,0.276,4628.816666666667,4628.816666666667,0.001,730.5666666666667,3.1166666666666667,0.0,3.0166666666666666,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,39,0.037,730.0833333333333,730.0833333333333,nan,0.0,4629.849999999999,6000,1774778893.2329917
2026-03-29 18:08:23,400.0,0.0025,961.5,0.0,0.05,876.85,876.85,0.285,4678.883333333333,4678.916666666667,0.006,875.5166666666667,2.8333333333333335,0.0,2.8666666666666667,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,40,0.04575,858.1166666666667,858.0999999999999,nan,0.0,4673.65,6000,1774778903.2314868
2026-03-29 18:08:33,410.0,0.0035,1165.6166666666668,0.0,0.059,1080.8333333333333,1080.8333333333333,0.32375,4935.166666666666,4935.166666666666,0.009,1079.3,1.9666666666666666,0.0,1.7333333333333334,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,41,0.06425,1065.8666666666666,1065.8666666666666,nan,0.0,4934.4,6000,1774778913.2274373
2026-03-29 18:08:43,420.0,0.005,1269.2,0.0,0.071,1289.0333333333333,1289.0333333333333,0.35975,5117.333333333334,5117.333333333334,0.013,1287.5666666666666,1.35,0.0,1.3833333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,42,0.0825,1270.2333333333331,1270.2333333333331,nan,0.0,5117.316666666667,6000,1774778923.2278125
2026-03-29 18:08:53,430.0,0.007,1554.7,0.0,0.079,1577.0833333333333,1577.0833333333333,0.39875,5405.166666666667,5405.166666666667,0.016,1573.75,1.3166666666666667,0.0,1.25,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,43,0.10625,1556.8333333333333,1556.8333333333333,nan,0.0,5413.333333333334,6000,1774778933.2308013
2026-03-29 18:09:03,440.0,0.137,1860.2333333333333,0.0,0.093,1938.0166666666667,1938.0166666666667,0.43825,5472.483333333334,5472.466666666667,0.022,1938.0166666666667,1.55,0.0,1.5166666666666666,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,44,0.1355,1909.65,1909.65,nan,0.0,5468.666666666666,6000,1774778943.234553
2026-03-29 18:09:13,450.0,0.264,2200.166666666667,0.0,0.111,2225.2,2225.2,0.466,5400.916666666667,5400.916666666667,0.027,2224.633333333333,2.45,0.0,2.3666666666666663,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,45,0.16225,2205.2000000000003,2205.2000000000003,nan,0.0,5405.216666666667,6000,1774778953.2335098
2026-03-29 18:09:23,460.0,0.336,2461.633333333333,0.0,0.119,2481.55,2481.55,0.493,5538.366666666666,5538.349999999999,0.03,2479.1833333333334,4.066666666666666,0.0,3.966666666666667,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,46,0.18525,2471.383333333333,2471.383333333333,nan,0.0,5548.916666666666,6000,1774778963.2262805
2026-03-29 18:09:33,470.0,0.423,2719.2333333333336,0.0,0.119,2481.55,2481.55,0.493,5538.366666666666,5538.349999999999,0.035,2731.516666666667,7.133333333333334,0.0,6.983333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,47,0.18525,2471.383333333333,2471.383333333333,nan,0.0,5548.916666666666,6000,1774778973.2280262
2026-03-29 18:09:43,480.0,0.443,2752.25,0.0,0.122,2732.3333333333335,2732.3333333333335,0.48875,5269.866666666667,5269.866666666667,0.035,2731.516666666667,7.133333333333334,0.0,7.833333333333334,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,48,0.20125,2758.45,2758.45,nan,0.0,5289.683333333333,6000,1774778983.2351272
2026-03-29 18:09:53,490.0,0.413,2815.9666666666667,0.0,0.123,2799.0333333333333,2799.0333333333333,0.48875,5251.45,5251.45,0.038,2799.85,8.533333333333333,0.0,9.25,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,49,0.20225,2788.0499999999997,2788.0499999999997,nan,0.0,5249.866666666667,6000,1774778993.2260735
2026-03-29 18:10:03,500.0,0.269,2793.866666666667,0.0,0.12,2770.383333333333,2770.383333333333,0.48525,5314.783333333333,5314.783333333333,0.038,2766.3,9.95,0.0,10.45,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,50,0.20075,2773.5333333333333,2773.5333333333333,nan,0.0,5314.55,6000,1774779003.2295377
2026-03-29 18:10:13,510.0,0.163,2751.6,0.0,0.116,2790.9333333333334,2790.9333333333334,0.492,5547.566666666667,5547.566666666667,0.041,2792.35,10.916666666666666,0.0,11.2,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,51,0.1985,2786.2166666666662,2786.2166666666662,nan,0.0,5544.366666666667,6000,1774779013.2273731
2026-03-29 18:10:23,520.0,0.123,2722.583333333333,0.0,0.111,2746.2166666666667,2746.2166666666667,0.497,5629.466666666666,5629.483333333334,0.039,2749.016666666667,11.283333333333333,0.0,11.683333333333334,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,52,0.194,2743.533333333333,2743.533333333333,nan,0.0,5623.75,6000,1774779023.2267153
2026-03-29 18:10:33,530.0,0.105,2716.8999999999996,0.0,0.111,2716.516666666667,2716.516666666667,0.5025,5745.683333333333,5745.683333333333,0.04,2718.016666666667,11.816666666666666,0.0,12.350000000000001,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,53,0.19325,2710.85,2710.85,nan,0.0,5734.283333333334,6000,1774779033.2295249
2026-03-29 18:10:43,540.0,0.112,2641.3,0.0,0.114,2702.733333333333,2702.733333333333,0.5015,5817.716666666667,5817.716666666667,0.037,2638.9,13.566666666666666,0.0,13.416666666666668,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,54,0.19225,2669.9666666666667,2669.9666666666667,nan,0.0,5823.900000000001,6000,1774779043.2302604
2026-03-29 18:10:53,550.0,0.112,2641.3,0.0,0.113,2637.2166666666667,2637.2166666666667,0.48675,5702.85,5702.85,0.038,2638.9,13.566666666666666,0.0,13.416666666666668,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,55,0.18875,2640.383333333333,2640.383333333333,nan,0.0,5691.883333333333,6000,1774779053.2307932
2026-03-29 18:11:03,560.0,0.1665,2651.2666666666664,0.0,0.112,2641.383333333333,2641.383333333333,0.484,5646.716666666667,5646.733333333334,0.038,2643.75,14.233333333333333,0.0,14.083333333333332,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,56,0.189,2640.3166666666666,2640.3166666666666,nan,0.0,5648.416666666667,6000,1774779063.2254486
2026-03-29 18:11:13,570.0,0.2005,2670.3500000000004,0.0,0.112,2648.8,2648.8,0.486,5603.483333333334,5603.483333333334,0.035,2646.55,14.133333333333333,0.0,14.383333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,57,0.1905,2666.75,2666.75,nan,0.0,5607.283333333334,6000,1774779073.2298918
2026-03-29 18:11:23,580.0,0.2395,2670.3500000000004,0.0,0.114,2710.516666666667,2710.516666666667,0.47575,5576.883333333333,5576.866666666667,0.036,2712.7166666666667,14.766666666666667,0.0,14.633333333333333,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,58,0.191,2698.6333333333337,2698.6333333333337,nan,0.0,5569.216666666667,6000,1774779083.2304556
2026-03-29 18:11:33,590.0,0.4005,2791.0166666666664,0.0,0.117,2876.45,2876.45,0.4745,5442.633333333333,5442.633333333333,0.036,2872.9166666666665,16.0,0.0,16.05,0.0,5b9cbef9de97ff4ecb981650306d327a,2,1,4,1,2,4,4,恒定高负载,E1_run01_20260329_180041,59,0.1975,2859.05,2859.05,nan,0.0,5458.2,6000,1774779093.226925
2026-03-29 18:11:43,600.0,1.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,c5ab8aaeb49b5dffc32458f1fd9a47db,3,1,4,1,3,4,4,恒定高负载,E1_run01_20260329_180041,60,nan,0.0,0.0,nan,0.0,0.0,6000,1774779103.2284515
2026-03-29 18:11:53,610.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,c5ab8aaeb49b5dffc32458f1fd9a47db,3,1,4,1,3,4,4,恒定高负载,E1_run01_20260329_180041,61,1.0,0.0,0.0,nan,0.0,0.0,6000,1774779113.229648
2026-03-29 18:12:03,620.0,0.39666666666666667,195.06666666666666,0.0,0.486,207.2,207.25,0.4085,337.8666666666667,337.8666666666667,0.313,203.98333333333332,11.716666666666667,0.179,11.683333333333334,0.0,c5ab8aaeb49b5dffc32458f1fd9a47db,3,1,4,1,3,4,4,恒定高负载,E1_run01_20260329_180041,62,0.23725,199.3166666666667,199.3166666666667,nan,0.0,335.5,6000,1774779123.2264702
2026-03-29 18:12:13,630.0,0.213,559.65,0.0,0.277,565.15,565.15,0.56025,1245.25,1245.25,0.165,564.7,14.966666666666667,0.08266666666666667,14.933333333333334,0.0,c5ab8aaeb49b5dffc32458f1fd9a47db,3,1,4,1,3,4,4,恒定高负载,E1_run01_20260329_180041,63,0.17225,559.3666666666667,559.3666666666667,nan,0.0,1248.3333333333335,6000,1774779133.2316265
2026-03-29 18:12:23,640.0,0.14266666666666666,861.3666666666667,0.0,0.202,867.8666666666667,867.8666666666667,0.56875,2193.866666666667,2193.866666666667,0.116,867.35,17.15,0.052,17.1,0.0,c5ab8aaeb49b5dffc32458f1fd9a47db,3,1,4,1,3,4,4,恒定高负载,E1_run01_20260329_180041,64,0.176,860.3833333333333,860.3833333333333,nan,0.0,2193.0333333333333,6000,1774779143.2249303
