timestamp,round,vertex_name,current_parallelism,target_parallelism,action,approved,executed,in_rate,out_rate,busy_ratio,true_processing_rate,selectivity,reason
2026-03-29T17:15:06.420229,2,Source: RocketMQ-Source,2,4,SCALE_UP,False,False,0.0,5263.98,0.0,0.0,1.0,Source busy=0.000
2026-03-29T17:15:06.420229,2,Watermark-Assigner,2,6,SCALE_UP,False,False,5249.23,5249.23,0.8213,6391.4,1.0,in=18950.3 per_inst=3195.7 raw_p=6 busy=0.821
2026-03-29T17:15:06.420229,2,Hardware-Filter,2,4,SCALE_UP,False,False,11851.49,11851.55,1.0,11851.49,1.0,in=18950.3 per_inst=5925.7 raw_p=4 busy=1.000
2026-03-29T17:15:06.420229,2,Signal-Extraction,2,4,SCALE_UP,False,False,9618.0,9618.0,0.936,10275.27,1.0,in=18950.4 per_inst=5137.6 raw_p=4 busy=0.936
2026-03-29T17:15:06.420229,2,Feature-Extraction,2,1,SCALE_DOWN,False,False,9603.97,9603.97,0.0,192079.49,1.0,Idle+underloaded: per_inst=96039.7 needed=1 -> SCALE_DOWN
2026-03-29T17:15:06.420229,2,Grid-Aggregation,2,1,SCALE_DOWN,False,False,9597.82,455.58,0.0,191956.41,0.0475,Idle+underloaded: per_inst=95978.2 needed=1 -> SCALE_DOWN
2026-03-29T17:15:06.420229,2,Sink: EventFeature-Sink,1,2,SCALE_UP,False,False,9603.97,0.0,0.668,14376.19,0.0,in=18950.4 per_inst=14376.2 raw_p=2 busy=0.668
2026-03-29T17:15:06.420229,2,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,455.58,0.0,0.0,9111.54,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T17:15:39.688823,3,Source: RocketMQ-Source,2,4,SCALE_UP,False,True,0.0,12107.99,0.0,0.0,1.0,Source busy=0.000
2026-03-29T17:15:39.688823,3,Watermark-Assigner,2,7,SCALE_UP,True,True,12110.05,12110.05,1.0,12110.05,1.0,in=43588.8 per_inst=6055.0 raw_p=8 busy=1.000
2026-03-29T17:15:39.688823,3,Hardware-Filter,2,8,SCALE_UP,False,True,5499.98,5499.91,0.6438,8542.35,1.0,in=43588.8 per_inst=4271.2 raw_p=11 busy=0.644
2026-03-29T17:15:39.688823,3,Signal-Extraction,2,8,SCALE_UP,False,True,3435.97,3435.97,0.3881,8854.34,1.0,in=43588.3 per_inst=4427.2 raw_p=10 busy=0.388
2026-03-29T17:15:39.688823,3,Feature-Extraction,2,2,NO_CHANGE,False,True,3440.4,3440.4,0.0,68808.1,1.0,"Idle (busy=0.000), capacity OK"
2026-03-29T17:15:39.688823,3,Grid-Aggregation,2,2,NO_CHANGE,False,True,3439.02,225.3,0.0,68780.32,0.0655,"Idle (busy=0.000), capacity OK"
2026-03-29T17:15:39.688823,3,Sink: EventFeature-Sink,1,5,SCALE_UP,False,True,3393.84,0.0,0.336,10101.79,0.0,in=43588.3 per_inst=10101.8 raw_p=5 busy=0.336
2026-03-29T17:15:39.688823,3,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,True,225.3,0.0,0.0,4505.98,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T17:18:54.901033,16,Source: RocketMQ-Source,2,2,NO_CHANGE,False,False,0.0,2602.02,0.0,0.0,1.0,Source busy=0.000
2026-03-29T17:18:54.901033,16,Watermark-Assigner,2,3,SCALE_UP,False,False,2600.29,2600.29,0.621,4187.38,1.0,in=4683.6 per_inst=2093.7 raw_p=3 busy=0.621
2026-03-29T17:18:54.901033,16,Hardware-Filter,2,3,SCALE_UP,False,False,2607.74,2607.74,0.6124,4258.18,1.0,in=4683.6 per_inst=2129.1 raw_p=3 busy=0.612
2026-03-29T17:18:54.901033,16,Signal-Extraction,2,3,SCALE_UP,False,False,1456.73,1456.73,0.3137,4643.21,1.0,in=4683.6 per_inst=2321.6 raw_p=3 busy=0.314
2026-03-29T17:18:54.901033,16,Feature-Extraction,2,1,SCALE_DOWN,False,False,1453.34,1453.2,0.0223,29066.74,0.9999,Idle+underloaded: per_inst=14533.4 needed=1 -> SCALE_DOWN
2026-03-29T17:18:54.901033,16,Grid-Aggregation,2,1,SCALE_DOWN,False,False,1454.6,118.22,0.0257,29092.01,0.0813,Idle+underloaded: per_inst=14546.0 needed=1 -> SCALE_DOWN
2026-03-29T17:18:54.901033,16,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,False,1450.35,0.0,0.0405,29006.9,0.0,"Idle (busy=0.040), capacity OK"
2026-03-29T17:18:54.901033,16,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,118.22,0.0,0.0,2364.38,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T17:19:09.943069,17,Source: RocketMQ-Source,2,4,SCALE_UP,False,False,0.0,4841.26,0.0,0.0,1.0,Source busy=0.000
2026-03-29T17:19:09.943069,17,Watermark-Assigner,2,8,SCALE_UP,False,False,4839.53,4839.53,1.0,4839.53,1.0,in=17428.5 per_inst=2419.8 raw_p=8 busy=1.000
2026-03-29T17:19:09.943069,17,Hardware-Filter,2,8,SCALE_UP,False,False,4833.09,4833.15,1.0,4833.09,1.0,in=17428.5 per_inst=2416.5 raw_p=8 busy=1.000
2026-03-29T17:19:09.943069,17,Signal-Extraction,2,8,SCALE_UP,False,False,3040.98,3040.98,0.6663,4564.2,1.0,in=17428.8 per_inst=2282.1 raw_p=8 busy=0.666
2026-03-29T17:19:09.943069,17,Feature-Extraction,2,1,SCALE_DOWN,False,False,3049.68,3049.82,0.0528,57764.63,1.0,Idle+underloaded: per_inst=28882.3 needed=1 -> SCALE_DOWN
2026-03-29T17:19:09.943069,17,Grid-Aggregation,2,1,SCALE_DOWN,False,False,3044.37,197.36,0.0623,48842.22,0.0648,Idle+underloaded: per_inst=24421.1 needed=1 -> SCALE_DOWN
2026-03-29T17:19:09.943069,17,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,False,3045.23,0.0,0.066,46150.05,0.0,"Idle (busy=0.066), capacity OK"
2026-03-29T17:19:09.943069,17,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,197.36,0.0,0.0,3947.17,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T17:19:34.093206,18,Source: RocketMQ-Source,2,2,NO_CHANGE,False,True,0.0,2347.22,0.0,0.0,1.0,Source busy=0.000
2026-03-29T17:19:34.093206,18,Watermark-Assigner,2,3,SCALE_UP,True,True,2344.62,2344.62,0.6281,3732.99,1.0,in=4225.0 per_inst=1866.5 raw_p=3 busy=0.628
2026-03-29T17:19:34.093206,18,Hardware-Filter,2,3,SCALE_UP,True,True,2347.22,2347.15,0.6219,3774.08,1.0,in=4225.0 per_inst=1887.0 raw_p=3 busy=0.622
