timestamp,round,vertex_name,current_parallelism,target_parallelism,action,approved,executed,in_rate,out_rate,busy_ratio,true_processing_rate,selectivity,reason
2026-03-29T16:42:53.886742,2,Source: RocketMQ-Source,2,4,SCALE_UP,False,False,0.0,11258.94,0.0,0.0,1.0,Source busy=0.000
2026-03-29T16:42:53.886742,2,Watermark-Assigner,2,8,SCALE_UP,False,False,11245.42,11245.42,1.0,11245.42,1.0,in=40532.2 per_inst=5622.7 raw_p=8 busy=1.000
2026-03-29T16:42:53.886742,2,Hardware-Filter,2,8,SCALE_UP,False,False,11234.95,11234.95,1.0,11234.95,1.0,in=40532.2 per_inst=5617.5 raw_p=8 busy=1.000
2026-03-29T16:42:53.886742,2,Signal-Extraction,2,9,SCALE_UP,False,False,9730.69,9730.69,1.0,9730.69,1.0,in=40532.2 per_inst=4865.3 raw_p=9 busy=1.000
2026-03-29T16:42:53.886742,2,Feature-Extraction,2,1,SCALE_DOWN,False,False,9717.44,9717.44,0.0576,168589.66,1.0,Idle+underloaded: per_inst=84294.8 needed=1 -> SCALE_DOWN
2026-03-29T16:42:53.886742,2,Grid-Aggregation,2,1,SCALE_DOWN,False,False,9697.9,433.89,0.0487,193957.92,0.0447,Idle+underloaded: per_inst=96979.0 needed=1 -> SCALE_DOWN
2026-03-29T16:42:53.886742,2,Sink: EventFeature-Sink,1,5,SCALE_UP,False,False,9693.06,0.0,1.0,9693.06,0.0,in=40532.2 per_inst=9693.1 raw_p=5 busy=1.000
2026-03-29T16:42:53.886742,2,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,433.89,0.0,0.0,8677.74,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T16:43:08.970017,3,Source: RocketMQ-Source,2,3,SCALE_UP,False,False,0.0,4036.77,0.0,0.0,1.0,Source busy=0.000
2026-03-29T16:43:08.970017,3,Watermark-Assigner,2,4,SCALE_UP,False,False,4034.78,4034.78,0.7375,5470.69,1.0,in=10899.3 per_inst=2735.3 raw_p=4 busy=0.738
2026-03-29T16:43:08.970017,3,Hardware-Filter,2,4,SCALE_UP,False,False,4031.4,4031.4,0.7295,5525.97,1.0,in=10899.3 per_inst=2763.0 raw_p=4 busy=0.730
2026-03-29T16:43:08.970017,3,Signal-Extraction,2,3,SCALE_UP,False,False,3567.36,3567.36,0.485,7355.57,1.0,in=10899.3 per_inst=3677.8 raw_p=3 busy=0.485
2026-03-29T16:43:08.970017,3,Feature-Extraction,2,1,SCALE_DOWN,False,False,3575.92,3575.92,0.0365,71518.35,1.0,Idle+underloaded: per_inst=35759.2 needed=1 -> SCALE_DOWN
2026-03-29T16:43:08.970017,3,Grid-Aggregation,2,1,SCALE_DOWN,False,False,3578.11,168.27,0.0336,71562.11,0.047,Idle+underloaded: per_inst=35781.1 needed=1 -> SCALE_DOWN
2026-03-29T16:43:08.970017,3,Sink: EventFeature-Sink,1,2,SCALE_UP,False,False,3445.5,0.0,0.464,7425.06,0.0,in=10899.3 per_inst=7425.1 raw_p=2 busy=0.464
2026-03-29T16:43:08.970017,3,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,168.27,0.0,0.0025,3365.41,0.0,"Idle (busy=0.003), capacity OK"
2026-03-29T16:43:42.656864,4,Source: RocketMQ-Source,2,3,SCALE_UP,True,True,0.0,3029.61,0.0,0.0,1.0,Source busy=0.000
2026-03-29T16:43:42.656864,4,Watermark-Assigner,2,4,SCALE_UP,True,True,3032.53,3032.53,0.6606,4590.45,1.0,in=8180.0 per_inst=2295.2 raw_p=4 busy=0.661
2026-03-29T16:43:42.656864,4,Hardware-Filter,2,4,SCALE_UP,True,True,3042.62,3042.68,0.6462,4708.55,1.0,in=8180.0 per_inst=2354.3 raw_p=4 busy=0.646
2026-03-29T16:43:42.656864,4,Signal-Extraction,2,3,SCALE_UP,True,True,2584.23,2584.23,0.4194,6161.49,1.0,in=8180.1 per_inst=3080.7 raw_p=3 busy=0.419
2026-03-29T16:43:42.656864,4,Feature-Extraction,2,1,SCALE_DOWN,True,True,2582.3,2582.3,0.0266,51646.06,1.0,Idle+underloaded: per_inst=25823.0 needed=1 -> SCALE_DOWN
2026-03-29T16:43:42.656864,4,Grid-Aggregation,2,1,SCALE_DOWN,True,True,2585.62,134.93,0.0279,51712.39,0.0522,Idle+underloaded: per_inst=25856.2 needed=1 -> SCALE_DOWN
2026-03-29T16:43:42.656864,4,Sink: EventFeature-Sink,1,2,SCALE_UP,True,True,2441.2,0.0,0.4515,5406.99,0.0,in=8180.1 per_inst=5407.0 raw_p=2 busy=0.451
2026-03-29T16:43:42.656864,4,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,True,134.93,0.0,0.0,2698.59,0.0,"Idle (busy=0.000), capacity OK"
