timestamp,round,vertex_name,current_parallelism,target_parallelism,action,approved,executed,in_rate,out_rate,busy_ratio,true_processing_rate,selectivity,reason
2026-03-29T18:43:47.298644,9,Source: RocketMQ-Source,4,3,SCALE_DOWN,False,False,0.0,2621.05,0.0,0.0,1.0,Source busy=0.000
2026-03-29T18:43:47.298644,9,Watermark-Assigner,4,2,SCALE_DOWN,False,False,2621.19,2621.19,0.1018,25739.87,1.0,in=3145.3 per_inst=6435.0 raw_p=1 busy=0.102
2026-03-29T18:43:47.298644,9,Hardware-Filter,3,2,SCALE_DOWN,False,False,2617.86,2617.86,0.1394,18780.2,1.0,in=3145.3 per_inst=6260.1 raw_p=1 busy=0.139
2026-03-29T18:43:47.298644,9,Signal-Extraction,3,2,SCALE_DOWN,False,False,2356.88,2356.88,0.0867,27169.57,1.0,Idle+underloaded: per_inst=9056.5 needed=2 -> SCALE_DOWN
2026-03-29T18:43:47.298644,9,Feature-Extraction,2,1,SCALE_DOWN,False,False,2357.95,2357.95,0.004,47158.99,1.0,Idle+underloaded: per_inst=23579.5 needed=1 -> SCALE_DOWN
2026-03-29T18:43:47.298644,9,Grid-Aggregation,2,1,SCALE_DOWN,False,False,2360.01,121.14,0.003,47200.26,0.0513,Idle+underloaded: per_inst=23600.1 needed=1 -> SCALE_DOWN
2026-03-29T18:43:47.298644,9,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,False,2357.22,0.0,0.005,47144.35,0.0,"Idle (busy=0.005), capacity OK"
2026-03-29T18:43:47.298644,9,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,121.14,0.0,0.0,2422.71,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T18:44:02.340391,10,Source: RocketMQ-Source,4,3,SCALE_DOWN,False,False,0.0,1309.56,0.0,0.0,1.0,Source busy=0.000
2026-03-29T18:44:02.340391,10,Watermark-Assigner,4,2,SCALE_DOWN,False,False,1308.36,1308.36,0.0521,25104.59,1.0,Idle+underloaded: per_inst=6276.1 needed=2 -> SCALE_DOWN
2026-03-29T18:44:02.340391,10,Hardware-Filter,3,2,SCALE_DOWN,False,False,1310.42,1310.42,0.0696,18840.08,1.0,Idle+underloaded: per_inst=6280.0 needed=2 -> SCALE_DOWN
2026-03-29T18:44:02.340391,10,Signal-Extraction,3,2,SCALE_DOWN,False,False,1183.79,1183.79,0.0441,23675.73,1.0,Idle+underloaded: per_inst=7891.9 needed=2 -> SCALE_DOWN
2026-03-29T18:44:02.340391,10,Feature-Extraction,2,1,SCALE_DOWN,False,False,1181.59,1181.59,0.0063,23631.86,1.0,Idle+underloaded: per_inst=11815.9 needed=1 -> SCALE_DOWN
2026-03-29T18:44:02.340391,10,Grid-Aggregation,2,1,SCALE_DOWN,False,False,1182.26,61.09,0.0003,23645.16,0.0517,Idle+underloaded: per_inst=11822.6 needed=1 -> SCALE_DOWN
2026-03-29T18:44:02.340391,10,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,False,1182.86,0.0,0.0047,23657.12,0.0,"Idle (busy=0.005), capacity OK"
2026-03-29T18:44:02.340391,10,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,61.09,0.0,0.0,1221.81,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T18:44:26.206508,11,Source: RocketMQ-Source,4,3,SCALE_DOWN,True,True,0.0,1310.72,0.0,0.0,1.0,Source busy=0.000
2026-03-29T18:44:26.206508,11,Watermark-Assigner,4,2,SCALE_DOWN,True,True,1310.19,1310.19,0.0482,26203.73,1.0,Idle+underloaded: per_inst=6550.9 needed=2 -> SCALE_DOWN
2026-03-29T18:44:26.206508,11,Hardware-Filter,3,2,SCALE_DOWN,True,True,1308.66,1308.66,0.0658,19894.47,1.0,Idle+underloaded: per_inst=6631.5 needed=2 -> SCALE_DOWN
2026-03-29T18:44:26.206508,11,Signal-Extraction,3,2,SCALE_DOWN,True,True,2778.32,2778.32,0.0945,29413.95,1.0,Idle+underloaded: per_inst=9804.6 needed=2 -> SCALE_DOWN
2026-03-29T18:44:26.206508,11,Feature-Extraction,2,1,SCALE_DOWN,True,True,2781.52,2781.52,0.0085,55630.35,1.0,Idle+underloaded: per_inst=27815.2 needed=1 -> SCALE_DOWN
2026-03-29T18:44:26.206508,11,Grid-Aggregation,2,1,SCALE_DOWN,True,True,2777.86,141.65,0.0,55557.17,0.051,Idle+underloaded: per_inst=27778.6 needed=1 -> SCALE_DOWN
2026-03-29T18:44:26.206508,11,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,True,2776.59,0.0,0.0089,55531.88,0.0,"Idle (busy=0.009), capacity OK"
2026-03-29T18:44:26.206508,11,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,True,141.65,0.0,0.0,2833.01,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T18:46:26.315496,19,Source: RocketMQ-Source,3,5,SCALE_UP,False,False,0.0,6711.13,0.0,0.0,1.0,Source busy=0.000
2026-03-29T18:46:26.315496,19,Watermark-Assigner,3,5,SCALE_UP,False,False,6707.8,6707.8,0.5484,12231.39,1.0,in=17896.3 per_inst=4077.1 raw_p=5 busy=0.548
2026-03-29T18:46:26.315496,19,Hardware-Filter,2,4,SCALE_UP,False,False,6708.6,6708.6,0.9681,6929.82,1.0,in=17896.3 per_inst=3464.9 raw_p=6 busy=0.968
2026-03-29T18:46:26.315496,19,Signal-Extraction,2,4,SCALE_UP,False,False,2727.62,2727.62,0.3571,7638.84,1.0,in=13965.4 per_inst=3819.4 raw_p=4 busy=0.357
2026-03-29T18:46:26.315496,19,Feature-Extraction,1,1,NO_CHANGE,False,False,2730.88,2730.88,0.0497,54617.7,1.0,"Idle (busy=0.050), capacity OK"
2026-03-29T18:46:26.315496,19,Grid-Aggregation,1,1,NO_CHANGE,False,False,2723.9,77.32,0.0213,54477.96,0.0284,"Idle (busy=0.021), capacity OK"
2026-03-29T18:46:26.315496,19,Sink: EventFeature-Sink,1,1,NO_CHANGE,False,False,2730.88,0.0,0.025,54617.7,0.0,"Idle (busy=0.025), capacity OK"
2026-03-29T18:46:26.315496,19,Sink: GridSummary-Sink,1,1,NO_CHANGE,False,False,78.72,0.0,0.0,1574.42,0.0,"Idle (busy=0.000), capacity OK"
2026-03-29T18:46:41.347215,20,Source: RocketMQ-Source,3,3,NO_CHANGE,False,False,0.0,2470.63,0.0,0.0,1.0,Source busy=0.000
2026-03-29T18:46:41.347215,20,Watermark-Assigner,3,2,SCALE_DOWN,False,False,2476.15,2476.15,0.205,12078.83,1.0,in=3953.0 per_inst=4026.3 raw_p=1 busy=0.205
