datetime,elapsed_seconds,event_sink_busy,event_sink_in_rate,event_sink_out_rate,feature_busy,feature_in_rate,feature_out_rate,filter_busy,filter_in_rate,filter_out_rate,grid_busy,grid_in_rate,grid_out_rate,grid_sink_busy,grid_sink_in_rate,grid_sink_out_rate,job_id,p_event_sink,p_feature,p_filter,p_grid,p_grid_sink,p_signal,p_source,phase_name,run_id,sample_index,signal_busy,signal_in_rate,signal_out_rate,source_busy,source_in_rate,source_out_rate,target_rate,timestamp
2026-03-30 20:09:13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,0,1.0,0.0,0.0,nan,0.0,0.0,2000,1774872553.528679
2026-03-30 20:09:23,10.0,0.022,173.75,0.0,0.0,174.01666666666668,174.01666666666668,1.0,0.0,0.0,0.0,172.43333333333334,0.0,0.0,0.0,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,1,0.0,147.45,147.45,nan,0.0,0.0,2000,1774872563.528387
2026-03-30 20:09:33,20.0,0.022,173.75,0.0,0.0,174.01666666666668,174.01666666666668,0.0,264.70000000000005,264.70000000000005,0.0,172.43333333333334,0.0,0.0,0.0,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,2,0.0,239.06666666666666,239.06666666666666,nan,0.0,143.38333333333333,2000,1774872573.5286946
2026-03-30 20:09:43,30.0,0.017,763.55,0.0,0.0,469.5833333333333,469.5833333333333,0.052,492.08333333333337,492.08333333333337,0.0,468.8666666666667,13.05,0.0,27.833333333333332,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,3,0.0026666666666666666,443.55,443.55,nan,0.0,475.04999999999995,2000,1774872583.5279326
2026-03-30 20:09:53,40.0,0.016,1061.8166666666666,0.0,0.0,766.1,766.1,0.094,923.4666666666667,923.4666666666667,0.0,1060.5,43.06666666666666,0.0,43.06666666666667,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,4,0.034333333333333334,831.5666666666666,831.5666666666666,nan,0.0,804.75,2000,1774872593.5267634
2026-03-30 20:10:03,50.0,0.016,1356.8,0.0,0.0,1358.2166666666667,1358.2166666666667,0.10466666666666667,1252.0166666666667,1252.0166666666667,0.0,1356.9,57.93333333333333,0.0,57.93333333333333,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,5,0.05466666666666666,1331.9833333333333,1331.9833333333333,nan,0.0,1133.2833333333333,2000,1774872603.5281672
2026-03-30 20:10:13,60.0,0.015,1653.7666666666667,0.0,0.0,1653.7666666666667,1653.7666666666667,0.11266666666666666,1580.7666666666664,1580.7666666666664,0.0,1652.6333333333332,73.25,0.0,73.25,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,6,0.061,1628.4666666666665,1628.4666666666665,nan,0.0,1462.0166666666667,2000,1774872613.5273576
2026-03-30 20:10:23,70.0,0.013,1775.6833333333334,0.0,0.0145,1775.4166666666665,1775.4166666666665,0.117,1809.4499999999998,1809.4499999999998,0.0075,1775.5333333333333,88.46666666666667,0.0,88.46666666666667,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,7,0.061,1628.4666666666665,1628.4666666666665,nan,0.0,1791.6166666666668,2000,1774872623.526952
2026-03-30 20:10:33,80.0,0.012,1775.2166666666667,0.0,0.0145,1775.4166666666665,1775.4166666666665,0.14933333333333335,1975.4666666666667,1975.4666666666667,0.0065,1774.8833333333332,90.53333333333333,0.0,89.8,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,8,0.09966666666666667,1777.1999999999998,1777.1999999999998,nan,0.0,1976.5833333333333,2000,1774872633.5276055
2026-03-30 20:10:43,90.0,0.011,1777.4333333333334,0.0,0.012,1776.1166666666668,1776.1166666666668,0.14633333333333334,1974.45,1974.45,0.0065,1774.8833333333332,90.53333333333333,0.0,90.96666666666667,0.0,71f140f336a1acad3a50d2216484f8a5,1,2,3,2,1,3,4,low_phase,C3_run01_20260330_200901,9,0.097,1775.4666666666667,1775.4666666666667,nan,0.0,1973.2666666666667,2000,1774872643.5279837
