datetime,elapsed_seconds,event_sink_busy,event_sink_in_rate,event_sink_out_rate,feature_busy,feature_in_rate,feature_out_rate,filter_busy,filter_in_rate,filter_out_rate,grid_busy,grid_in_rate,grid_out_rate,grid_sink_busy,grid_sink_in_rate,grid_sink_out_rate,job_id,p_event_sink,p_feature,p_filter,p_grid,p_grid_sink,p_signal,p_source,phase_name,run_id,sample_index,signal_busy,signal_in_rate,signal_out_rate,source_busy,source_in_rate,source_out_rate,target_rate,timestamp
2026-03-30 19:54:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,0,1.0,0.0,0.0,nan,0.0,0.0,2000,1774871678.6765065
2026-03-30 19:54:48,10.0,0.572,56.483333333333334,0.0,0.5415,57.016666666666666,57.016666666666666,0.75,11.866666666666667,11.866666666666667,0.54325,50.46666666666667,0.0,0.526,0.0,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,1,0.75,67.48333333333332,67.48333333333332,nan,0.0,0.0,2000,1774871688.6982362
2026-03-30 19:54:58,20.0,0.1115,228.93333333333334,0.0,0.026,249.91666666666669,249.91666666666669,0.11125,115.26666666666667,115.23333333333333,0.02825,232.60000000000002,0.0,0.0025,0.0,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,2,0.054375,231.04999999999998,231.04999999999998,nan,0.0,154.3,2000,1774871698.6784732
2026-03-30 19:55:08,30.0,0.113,685.9000000000001,0.0,0.0195,540.5,540.5,0.129625,671.3499999999999,671.3499999999999,0.02125,521.95,14.5,0.0,31.516666666666666,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,3,0.071875,515.8333333333334,515.8333333333334,nan,0.0,537.5,2000,1774871708.6779313
2026-03-30 19:55:18,40.0,0.0885,982.2166666666667,0.0,0.016,836.7166666666666,836.7166666666666,0.107625,1083.6833333333332,1083.6833333333332,0.018,980.8000000000001,48.1,0.0,48.18333333333334,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,4,0.059,886.85,886.85,nan,0.0,865.8166666666666,2000,1774871718.6769803
2026-03-30 19:55:28,50.0,0.075,1277.15,0.0,0.01425,1278.7,1278.7,0.09725,1411.5333333333335,1411.5333333333335,0.01625,1275.6333333333334,64.76666666666667,0.0,64.85,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,5,0.0515,1181.1333333333334,1181.1333333333334,nan,0.0,1194.1833333333332,2000,1774871728.6793635
2026-03-30 19:55:38,60.0,0.0535,1573.3833333333332,0.0,0.00225,1573.9333333333332,1573.9333333333332,0.08775,1740.8166666666664,1740.8166666666664,0.0055,1571.6833333333334,81.43333333333332,0.0,81.51666666666667,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,6,0.035625,1552.8333333333335,1552.8333333333335,nan,0.0,1522.5,2000,1774871738.678777
2026-03-30 19:55:48,70.0,0.04,1785.3333333333335,0.0,0.01075,1767.2166666666667,1767.2166666666667,0.073875,1824.033333333333,1824.033333333333,0.01925,1764.4333333333332,97.18333333333332,0.0,96.73333333333333,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,7,0.035875,1760.166666666667,1760.166666666667,nan,0.0,1850.85,2000,1774871748.6775079
2026-03-30 19:55:58,80.0,0.0155,1770.1666666666667,0.0,0.01125,1771.6166666666668,1771.6166666666668,0.068625,1994.6500000000003,1994.6500000000003,0.0145,1772.0666666666668,113.1,0.0,113.18333333333334,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,8,0.03625,1773.5833333333335,1773.5833333333335,nan,0.0,2023.2166666666665,2000,1774871758.684528
2026-03-30 19:56:08,90.0,0.0145,1773.5,0.0,0.0065,1774.1499999999999,1774.1499999999999,0.053875,1969.9166666666667,1969.9166666666667,0.01275,1773.5666666666666,98.33333333333333,0.0,98.33333333333333,0.0,94739a14196e5b01e793aef801919368,2,4,8,4,2,8,6,low_pressure,C2_run01_20260330_195426,9,0.027625,1773.4999999999998,1773.4999999999998,nan,0.0,1970.0166666666667,2000,1774871768.677864
