timestamp,round,vertex_name,current_parallelism,target_parallelism,action,approved,executed,in_rate,out_rate,busy_ratio,true_processing_rate,selectivity,reason
2026-03-09T19:59:41.409424,2,Source: RocketMQ-Source -> Watermark-Assigner,1,1,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:41.409424,2,Hardware-Filter,2,2,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:41.409424,2,Signal-Extraction,2,2,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:41.409424,2,Feature-Extraction,2,2,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:41.409424,2,Grid-Aggregation,2,2,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:41.409424,2,Sink: EventFeature-Sink,3,1,SCALE_DOWN,False,False,1354.05,0.0,0.0272,27081.03,0.0,"No upstream data, set min_p=1"
2026-03-09T19:59:41.409424,2,Sink: GridSummary-Sink,3,3,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,No valid metrics
2026-03-09T19:59:56.463263,3,Source: RocketMQ-Source -> Watermark-Assigner,1,1,NO_CHANGE,False,False,0.0,2112.43,0.0,0.0,1.0,Source busy=0.000
2026-03-09T19:59:56.463263,3,Hardware-Filter,2,3,SCALE_UP,False,False,2112.69,2112.69,0.6187,3415.01,1.0,in=3802.4 per_inst=1707.5 raw_p=3 busy=0.619
2026-03-09T19:59:56.463263,3,Signal-Extraction,2,2,NO_CHANGE,False,False,1887.35,1887.42,0.3903,4835.04,1.0,in=3802.4 per_inst=2417.5 raw_p=2 busy=0.390
2026-03-09T19:59:56.463263,3,Feature-Extraction,2,1,SCALE_DOWN,False,False,1889.94,1889.94,0.0362,37798.83,1.0,Idle+underloaded: per_inst=18899.4 needed=1 -> SCALE_DOWN
2026-03-09T19:59:56.463263,3,Grid-Aggregation,2,1,SCALE_DOWN,False,False,1882.43,91.04,0.0347,37648.64,0.0484,Idle+underloaded: per_inst=18824.3 needed=1 -> SCALE_DOWN
2026-03-09T19:59:56.463263,3,Sink: EventFeature-Sink,3,2,SCALE_DOWN,False,False,1880.7,0.0,0.0175,37614.08,0.0,Idle+underloaded: per_inst=12538.0 needed=2 -> SCALE_DOWN
2026-03-09T19:59:56.463263,3,Sink: GridSummary-Sink,3,2,SCALE_DOWN,False,False,91.04,0.0,0.0,1820.83,0.0,Idle+underloaded: per_inst=606.9 needed=2 -> SCALE_DOWN
2026-03-09T20:00:21.477219,4,Source: RocketMQ-Source -> Watermark-Assigner,1,1,NO_CHANGE,False,True,0.0,2340.21,0.0,0.0,1.0,Source busy=0.000
2026-03-09T20:00:21.477219,4,Hardware-Filter,2,3,SCALE_UP,True,True,2346.39,2346.39,0.6538,3588.82,1.0,in=4212.4 per_inst=1794.4 raw_p=3 busy=0.654
2026-03-09T20:00:21.477219,4,Signal-Extraction,2,2,NO_CHANGE,False,True,2099.82,2099.75,0.4441,4728.65,1.0,in=4212.4 per_inst=2364.3 raw_p=2 busy=0.444
2026-03-09T20:00:21.477219,4,Feature-Extraction,2,1,SCALE_DOWN,True,True,2098.89,2098.89,0.0461,41977.73,1.0,Idle+underloaded: per_inst=20988.9 needed=1 -> SCALE_DOWN
2026-03-09T20:00:21.477219,4,Grid-Aggregation,2,1,SCALE_DOWN,True,True,2086.6,110.0,0.0463,41731.95,0.0527,Idle+underloaded: per_inst=20866.0 needed=1 -> SCALE_DOWN
2026-03-09T20:00:21.477219,4,Sink: EventFeature-Sink,3,2,SCALE_DOWN,True,True,2087.46,0.0,0.0191,41749.22,0.0,Idle+underloaded: per_inst=13916.4 needed=2 -> SCALE_DOWN
2026-03-09T20:00:21.477219,4,Sink: GridSummary-Sink,3,2,SCALE_DOWN,True,True,110.0,0.0,0.0,2200.05,0.0,Idle+underloaded: per_inst=733.4 needed=2 -> SCALE_DOWN
2026-03-09T20:01:36.581864,9,Source: RocketMQ-Source -> Watermark-Assigner,1,1,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,Source busy=0.000
2026-03-09T20:01:36.581864,9,Hardware-Filter,3,1,SCALE_DOWN,False,False,0.0,0.0,0.0,0.0,1.0,"No upstream data, set min_p=1"
2026-03-09T20:01:36.581864,9,Signal-Extraction,2,1,SCALE_DOWN,False,False,0.0,0.0,0.0,0.0,1.0,"No upstream data, set min_p=1"
2026-03-09T20:01:36.581864,9,Feature-Extraction,1,1,NO_CHANGE,False,False,0.0,0.0,0.0,0.0,1.0,"No upstream data, set min_p=1"
